Notebook,Vessel,Temperature,Location,Substrate SMILES,Substrate Conc (M),Catalyst 1,Catalyst1 SMILES,Catalyst1 Conc (M),Reductant,Reductant SMILES,Reductant Conc (M),Solvent1,Analytical Method,number,Output Value
AO-07,1536,50,21:Y,CCOC1=CC=CC=C1NC(=O)N2CCC3=NC=NC=C3C2,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1173,7.729
AO-07,1536,50,22:Y,COC1=CC=CC(=C1)C(=O)NCCN2CCN(CC2)C3=CC=CC=C3OC,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1174,27.184
AO-07,1536,50,23:Y,C1COC2=C(O1)C=CC(=C2)C(=O)COC3=CC=CC=C3Br,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1175,70.006
AO-07,1536,50,24:Y,C1CC2=C(C1)C=C(C=C2)NC(=O)C3=CC=CC=C3OCC4=CC=NC=C4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1176,0
AO-07,1536,50,25:Y,COC1=CC=CC=C1N2C(=C(N=N2)C(=O)O)C3=CC=NC=C3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1177,12.295
AO-07,1536,50,26:Y,CC1=C(C(N2CCN(C3=CC=CC=C3)CC2)=O)SC(N4C=CC=C4)=N1,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1178,0
AO-07,1536,50,27:Y,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)N3CCN(CC3)C4=CC=CC=C4F,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1179,90.805
AO-07,1536,50,28:Y,CC1=C(C=CC(=C1)C(=O)N2CCOCC2)N(C)S(=O)(=O)C3=CC=CC=C3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1180,18.305
AO-07,1536,50,29:Y,C1CCC(CC1)NC(=O)CC2=CC3=C(CCCC3)C=C2,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1181,28.743
AO-07,1536,50,30:Y,CN(CC1=CC=CC=C1)C(=O)C2(CCCC2)C3=CC=CS3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1182,28.085
AO-07,1536,50,31:Y,COC1=C(C=C(C=C1)Cl)C(=O)NC2=NN=C(S2)C3=CC=CC=C3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1183,20.846
AO-07,1536,50,32:Y,CN1C2=C(C=N1)C(=NC(=N2)N3CCN(CC3)C4=CC=CC=C4OC)N5CCOCC5,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1184,63.018
AO-07,1536,50,33:Y,CC1=NC2=C(C=C1)OC(=C2)C(=O)NC3=CC=CC=C3C(=O)OC,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1185,24.307
AO-07,1536,50,34:Y,CC1=C(C(=NC(=N1)N2CCOCC2)C)NC(=O)C3=CC=NC=C3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1186,22.086
AO-07,1536,50,35:Y,C1=CC=C(C(=C1)CON2C3=CC=CC=C3N=N2)F,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1187,56.519
AO-07,1536,50,36:Y,CC1=C(SC2=C1C(=O)NC=N2)C(=O)NC3=CC=CC=C3OC,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1188,22.641
AO-07,1536,50,37:Y,COC1=CC=CC=C1N2C(=O)C3=C4C(=CC=C5C4=C(CC5)C=C3)C2=O,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1189,17.253
AO-07,1536,50,38:Y,COC1=CC=C(C=C1)N2C(=C(N=N2)C(=O)O)C3=CC=NC=C3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1190,27.714
AO-07,1536,50,39:Y,CCOC1=CC=CC=C1C=C2C(=O)N3C4=CC=CC=C4N=C3S2,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1191,92.18
AO-07,1536,50,40:Y,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)N3CCN(CC3)C4=CC=CC=C4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1192,43.166
AO-07,1536,50,41:Y,CC1=CC=CC=C1C(=O)OC2=CC3=CC=CC=C3C=C2,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1193,27.137
AO-07,1536,50,42:Y,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)C4=C(N=CC=C4)Cl,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1194,29.151
AO-07,1536,50,43:Y,C1COCCN1C2=NC=C(C=N2)NC(=O)C3=CC=CC=C3F,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1195,97.101
AO-07,1536,50,44:Y,C1=CC=C(C=C1)N2C3=NN=NC(=C3C=N2)NCCC4=CNC5=CC=CC=C54,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1196,33.715
AO-07,1536,50,45:Y,CCOC1=CC=CC=C1NC(=O)N2CCC3=NC=NC=C3C2,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1197,23.736
AO-07,1536,50,46:Y,COC1=CC=CC(=C1)C(=O)NCCN2CCN(CC2)C3=CC=CC=C3OC,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1198,55.212
AO-07,1536,50,47:Y,C1COC2=C(O1)C=CC(=C2)C(=O)COC3=CC=CC=C3Br,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1199,82.235
AO-07,1536,50,48:Y,C1CC2=C(C1)C=C(C=C2)NC(=O)C3=CC=CC=C3OCC4=CC=NC=C4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1200,18.638
AO-07,1536,50,1:Z,C1C(=O)NC2=C(S1)C=CC(=C2)C(=O)OCC3=CC=CC=C3[N+](=O)[O-],0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1201,25.37
AO-07,1536,50,2:Z,C1CCC(CC1)C2=CC=C(C=C2)C(=O)NC3=NN=CS3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1202,89.594
AO-07,1536,50,3:Z,CC(C)(CNC(=O)NC1=CC=CC=C1)N2CCN(CC2)C,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1203,21.98
AO-07,1536,50,4:Z,CCOC(=O)C1=CC=CC=C1NC(=O)C2=CC(=C(C=C2)C)F,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1204,22.48
AO-07,1536,50,5:Z,COC1=CC=CC=C1CNC(=O)C2=C(C=CC(=C2)Br)O,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1205,31.887
AO-07,1536,50,6:Z,COC1=C(C(=CC(=C1)C(=O)OCC2=CC=CC=C2F)Br)O,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1206,26.938
AO-07,1536,50,7:Z,C1CN(CCN1C(=O)C2=CC=C(O2)C3=CC=CC=C3F)C(=O)C4=CC=CS4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1207,28.124
AO-07,1536,50,8:Z,CC1=NC(=NO1)C2(CCCCC2)NC(=O)C3=NN(C4=C3CCC4)C5=CC=CC=C5,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1208,28.125
AO-07,1536,50,9:Z,C1COC2=C(O1)C=CC(=C2)C(=O)OCC3=CC=CC=C3C#N,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1209,20.035
AO-07,1536,50,10:Z,CCN1C(=O)C2=C(C=C(C=C2)C(=O)NC3=CC=CC=C3COC)NC1=S,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1210,97.215
AO-07,1536,50,11:Z,COC1=CC=CC=C1OC(=O)C2=CC(=NN2)C3=CC=CO3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1211,9.761
AO-07,1536,50,12:Z,CN(CC1=CC=CC=C1F)C(=O)COC(=O)C2=CC(=CN2)Cl,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1212,26.817
AO-07,1536,50,13:Z,CN(C)C1=C(C=CC=C1Cl)NC(=O)NCCC2=CC=NC=C2,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1213,53.632
AO-07,1536,50,14:Z,CCOC(=O)C1=CC=CC=C1NC(=O)C2=C(C=CC(=C2)Cl)F,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1214,18.061
AO-07,1536,50,15:Z,CC(C)(CNC(=O)NC1=CC=CC=C1OC)N2CCN(CC2)C,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1215,14.652
AO-07,1536,50,16:Z,C1CCC2C(C1)CCCN2CC(COC3=CC=C(C=C3)C#N)O,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1216,24.931
AO-07,1536,50,17:Z,CCN1CCN(CC1)C2=CC=CC=C2NC(=O)COC3=CC=CC=C3C4=CC=CC=C4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1217,43.031
AO-07,1536,50,18:Z,CC1=CC(=NN1C2=CC=CC=C2NC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C)C,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1218,27.104
AO-07,1536,50,19:Z,CC1=NC2=C(O1)C=CC(=C2)NC(=O)C3=CC=CC=C3OC,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1219,25.546
AO-07,1536,50,20:Z,C1=CC=C(C=C1)OCCNC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1220,25.606
AO-07,1536,50,21:Z,COCC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)N3C(=O)CCCC3=O,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1221,93.773
AO-07,1536,50,22:Z,CC1=C(C(=CC=C1)NC(=O)C2=CC=CC=C2C(F)(F)F)C(=O)OC,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1222,94.064
AO-07,1536,50,23:Z,C1CN(CCC1C2=CC=CC=C2)CCC(=O)N3CCN(CC3)C4=CC=CC=N4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1223,15.202
AO-07,1536,50,24:Z,CN1C(=CC(=N1)CCCN(C)C(=O)C2=CC=NC=C2)C3=CC=CC=C3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.07,ethylene glycol,UPLC-MS,1224,21.959
AO-07,1536,50,25:Z,C1C(=O)NC2=C(S1)C=CC(=C2)C(=O)OCC3=CC=CC=C3[N+](=O)[O-],0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1225,22.071
AO-07,1536,50,26:Z,C1CCC(CC1)C2=CC=C(C=C2)C(=O)NC3=NN=CS3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1226,91.551
AO-07,1536,50,27:Z,CC(C)(CNC(=O)NC1=CC=CC=C1)N2CCN(CC2)C,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1227,28.671
AO-07,1536,50,28:Z,CCOC(=O)C1=CC=CC=C1NC(=O)C2=CC(=C(C=C2)C)F,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1228,9.737
AO-07,1536,50,29:Z,COC1=CC=CC=C1CNC(=O)C2=C(C=CC(=C2)Br)O,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1229,28.719
AO-07,1536,50,30:Z,COC1=C(C(=CC(=C1)C(=O)OCC2=CC=CC=C2F)Br)O,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1230,24.668
AO-07,1536,50,31:Z,C1CN(CCN1C(=O)C2=CC=C(O2)C3=CC=CC=C3F)C(=O)C4=CC=CS4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1231,50.528
AO-07,1536,50,32:Z,CC1=NC(=NO1)C2(CCCCC2)NC(=O)C3=NN(C4=C3CCC4)C5=CC=CC=C5,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1232,49.054
AO-07,1536,50,33:Z,C1COC2=C(O1)C=CC(=C2)C(=O)OCC3=CC=CC=C3C#N,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1233,31.775
AO-07,1536,50,34:Z,CCN1C(=O)C2=C(C=C(C=C2)C(=O)NC3=CC=CC=C3COC)NC1=S,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1234,94.45
AO-07,1536,50,35:Z,COC1=CC=CC=C1OC(=O)C2=CC(=NN2)C3=CC=CO3,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1235,19.23
AO-07,1536,50,36:Z,CN(CC1=CC=CC=C1F)C(=O)COC(=O)C2=CC(=CN2)Cl,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1236,30.513
AO-07,1536,50,37:Z,CN(C)C1=C(C=CC=C1Cl)NC(=O)NCCC2=CC=NC=C2,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1237,89.736
AO-07,1536,50,38:Z,CCOC(=O)C1=CC=CC=C1NC(=O)C2=C(C=CC(=C2)Cl)F,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1238,10.768
AO-07,1536,50,39:Z,CC(C)(CNC(=O)NC1=CC=CC=C1OC)N2CCN(CC2)C,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1239,25.183
AO-07,1536,50,40:Z,C1CCC2C(C1)CCCN2CC(COC3=CC=C(C=C3)C#N)O,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1240,36.494
AO-07,1536,50,41:Z,CCN1CCN(CC1)C2=CC=CC=C2NC(=O)COC3=CC=CC=C3C4=CC=CC=C4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1241,45.591
AO-07,1536,50,42:Z,CC1=CC(=NN1C2=CC=CC=C2NC(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)C)C,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1242,19.716
AO-07,1536,50,43:Z,CC1=NC2=C(O1)C=CC(=C2)NC(=O)C3=CC=CC=C3OC,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1243,27.393
AO-07,1536,50,44:Z,C1=CC=C(C=C1)OCCNC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1244,33.832
AO-07,1536,50,45:Z,COCC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)N3C(=O)CCCC3=O,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1245,96.641
AO-07,1536,50,46:Z,CC1=C(C(=CC=C1)NC(=O)C2=CC=CC=C2C(F)(F)F)C(=O)OC,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1246,93.437
AO-07,1536,50,47:Z,C1CN(CCC1C2=CC=CC=C2)CCC(=O)N3CCN(CC3)C4=CC=CC=N4,0.02,Hydroxy(cyclooctadiene)rhodium(I) dimer,O[Rh].O[Rh].C1CC=CCCC=C1.C2CC=CCCC=C2,0.0008,tetrahydroxydiboron,OB(O)B(O)O,0.14,ethylene glycol,UPLC-MS,1247,32.242
